,PostalCode,Venue,Category,City,Latitude,Longitude
628,M6K,Skyline Restaurant,Diner,Toronto,43.64095872321704,-79.43509991395402
629,M6K,Common Sort,Thrift / Vintage Store,Toronto,43.641029888414444,-79.43461986817455
630,M6K,The Public Butter,Thrift / Vintage Store,Toronto,43.64193836651804,-79.4303990877073
631,M6K,Duggan's Brewery,Brewery,Toronto,43.64155614757265,-79.43221717928108
632,M6K,Shopgirls Gallery Boutique,Accessories Store,Toronto,43.64162533891366,-79.43195234215757
633,M6K,Cadillac Lounge,Lounge,Toronto,43.64194017915918,-79.43066250704618
634,M1L,Tim Hortons,Coffee Shop,Scarborough,43.7162878856343,-79.2833371460438
635,M1L,Warden Ave & St. Clair Ave E,Intersection,Scarborough,43.71205669347002,-79.28100496530533
636,M1L,TTC Bus #68 Warden,Bus Line,Toronto,43.71177810997778,-79.27971412913774
637,M1L,Clairlea Futbol Centre,Soccer Field,,43.71523429184505,-79.28650639185544
638,M1L,TTC Bus 102 Markham Road,Bus Line,Toronto,43.711381420906115,-79.27958752636661
639,M1L,Warden Subway Station,Metro Station,Toronto,43.71122905571982,-79.27960224480387
640,M1L,Bakery On The Go,Bakery,Toronto,43.711270905205765,-79.27950587661704
641,M1L,Tim Hortons,Coffee Shop,Scarborough,43.7162843862256,-79.283337
642,M1L,Cafe on the go,Bakery,Scarborough,43.71115104374148,-79.27946923512921
643,M1L,Warden Ave & Fairfax Cres,Intersection,Toronto,43.716187,-79.282936
644,M1L,Warden Woods Park,Park,,43.71052711027375,-79.27896551895955
645,M2L,York Mills Collegiate Institute Swimming Pool,Pool,Toronto,43.75099421720474,-79.37436489349645
646,M2L,Windfields Cafeteria,Cafeteria,Toronto,43.755862,-79.370649
647,M3L,TCH Montessori,Child Care Service,Windsor,43.73039067096294,-79.50958013534546
648,M3L,Oakdale Golf and Country Club Swimming Pool,Pool,Toronto,43.730928752509904,-79.51612126859987
649,M3L,Banh Mi Saigon,Vietnamese Restaurant,,43.72933125114399,-79.51264577680075
650,M4L,British Style Fish & Chips,Fish & Chips Shop,Toronto,43.66872336908457,-79.31713935234417
651,M4L,The Burger's Priest,Burger Joint,Toronto,43.66661154298639,-79.31553079617778
652,M4L,System Fitness,Gym,Toronto,43.667171452103204,-79.31273345707406
653,M4L,Brett's Ice Cream,Ice Cream Shop,Toronto,43.667222,-79.312831
654,M4L,Woodbine Park,Park,Toronto,43.66486036311473,-79.31510925292969
655,M4L,Godspeed Brewery,Brewery,Toronto,43.67262030152577,-79.31922849103603
656,M4L,LCBO,Liquor Store,Toronto,43.66673150624233,-79.31496605090986
657,M4L,Murphy's Law,Pub,Toronto,43.66731906186093,-79.31265587607287
658,M4L,Casa di Giorgio,Italian Restaurant,Toronto,43.66664527559903,-79.31520351125722
659,M4L,O Sushi,Sushi Restaurant,Toronto,43.66668372330836,-79.3166142781831
660,M4L,The Tulip Steakhouse,Steakhouse,Toronto,43.66634820248808,-79.31685400996346
661,M4L,Pet Valu,Pet Store,Toronto,43.66697917950893,-79.31466465565389
662,M4L,Burrito Bandidos,Burrito Place,Toronto,43.66644546137557,-79.31644740429473
663,M4L,Harvey's,Fast Food Restaurant,Toronto,43.66666258400179,-79.3150811802549
664,M4L,Alliance Cinemas - The Beach,Movie Theater,Toronto,43.666746976047506,-79.31468500467349
665,M4L,Subway,Sandwich Place,Toronto,43.666238,-79.317019
666,M4L,Pizzaiolo,Pizza Place,Toronto,43.66895319839045,-79.31168339331794
667,M4L,Jody's Deli,Sandwich Place,Toronto,43.66894604610645,-79.31163457258732
668,M4L,TTC Streetcar Loop,Light Rail Station,Toronto,43.66645232917386,-79.31645471163147
669,M4L,Country Style,Coffee Shop,Toronto,43.66736023093123,-79.31240424329896
670,M4L,Measurement Park,Park,,43.666916002070764,-79.31263053498228
671,M4L,Supperworks,Food & Drink Shop,Toronto,43.66773719965272,-79.310451509513
672,M5L,Canoe,Restaurant,Toronto,43.647452066183476,-79.38132001815676
673,M5L,The Keg Steakhouse & Bar,Steakhouse,Toronto,43.649937252985254,-79.38419604942506
674,M5L,Equinox Bay Street,Gym,Toronto,43.64809974034856,-79.37998869411526
675,M5L,John & Sons Oyster House,Seafood Restaurant,Toronto,43.65065642537144,-79.38161285228475
676,M5L,Adelaide Club Toronto,Gym / Fitness Center,Toronto,43.64927944291712,-79.38192123284551
677,M5L,Maman,Café,Toronto,43.64830873804684,-79.38225333898805
678,M5L,Cactus Club Cafe,American Restaurant,Toronto,43.6495520142626,-79.38167072512041
679,M5L,Estiatorio Volos,Greek Restaurant,Toronto,43.65032912559998,-79.38453301297716
680,M5L,Pilot Coffee Roasters,Coffee Shop,Toronto,43.648835391245896,-79.3809358125033
681,M5L,Brick Street Bakery,Bakery,Toronto,43.6488151631615,-79.38060468610949
682,M5L,King Taps,Gastropub,Toronto,43.648475974183,-79.38205778358744
683,M5L,The Gabardine,American Restaurant,Toronto,43.65098801064232,-79.38122513218154
684,M5L,Sam James Coffee Bar (SJCB),Café,Toronto,43.64788137014028,-79.38433152836829
685,M5L,Hy's Steakhouse,Steakhouse,Toronto,43.649504756476944,-79.38291850488223
686,M5L,Boxcar Social Temperance,Bar,Toronto,43.65055725249405,-79.38195634640063
687,M5L,Assembly Chef's Hall,Food Court,Toronto,43.650578865093934,-79.3834119303614
688,M5L,Pizzeria Libretto,Pizza Place,Toronto,43.64833354686235,-79.38511050184168
689,M5L,Design Exchange,Art Gallery,Toronto,43.64797219581623,-79.38010382588462
690,M5L,Pumpernickel's Deli,Deli / Bodega,Toronto,43.64883150054619,-79.38197006345457
691,M5L,Cafe Landwer,Café,Toronto,43.64875349932059,-79.3853673607289
692,M5L,Rosalinda,Vegetarian / Vegan Restaurant,Toronto,43.650252483069295,-79.38515575620075
693,M5L,Earls Kitchen & Bar,Bar,Toronto,43.647945662980305,-79.3837058277153
694,M5L,Mos Mos Coffee,Café,Toronto,43.64815919753501,-79.37874450467258
695,M5L,Dineen Coffee,Café,Toronto,43.650497,-79.378765
696,M5L,M Square Coffee Co,Coffee Shop,Toronto,43.65121797253777,-79.38355459932247
697,M5L,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,Toronto,43.64854659465186,-79.38162406470161
698,M5L,Four Seasons Centre for the Performing Arts,Concert Hall,Toronto,43.650592,-79.385806
699,M5L,Dineen @CommerceCourt,Coffee Shop,Toronto,43.648250543365556,-79.38012728220869
700,M5L,DAVIDsTEA,Tea Room,Toronto,43.650546552943766,-79.38338493349875
701,M5L,Bosk at Shangri-La,Asian Restaurant,Toronto,43.649022736761516,-79.38582635521233
702,M6L,Rustic Bakery,Bakery,North York,43.715413998974796,-79.49030028640821
703,M6L,Rustic Massage Therapy and Health Clinic,Massage Studio,Toronto,43.71579838154805,-79.49064373970032
704,M6L,Sporty,Basketball Court,,43.71650314331055,-79.48983764648438
705,M9L,Papa's Ristorante,Italian Restaurant,Toronto,43.760091,-79.558353
706,M9L,Yashi Sports,Sporting Goods Shop,,43.762068517275,-79.55876624223649
707,M9L,DryShield Water Solutions Corp.,Construction & Landscaping,Toronto,43.75913064735531,-79.56118583679199
708,M1M,Tim Hortons,Coffee Shop,Scarborough,43.726658,-79.231484
709,M1M,Shoppers Drug Mart,Pharmacy,Scarborough,43.7255293050729,-79.2313559441764
710,M1M,Vi Pei Bistro - Bluffs,Bistro,Toronto,43.72714826155886,-79.22964018336639
711,M1M,Dairy Queen,Fast Food Restaurant,Scarborough,43.722757687671276,-79.23562467098236
712,M1M,Subway,Sandwich Place,Scarborough,43.7267415276209,-79.23261160083861
713,M1M,TD Canada Trust,Bank,Scarborough,43.7274727,-79.2292926
714,M1M,Dairy Queen Ltd Brazier,Fast Food Restaurant,Scarborough,43.7226367,-79.2354522
715,M1M,Pizza Pizza,Pizza Place,Scarborough,43.722490904836995,-79.23527706203652
716,M1M,LCBO,Liquor Store,Toronto,43.725183,-79.232039
717,M1M,Canadiana flowers,Flower Shop,Toronto,43.72688636466345,-79.23015832901001
718,M2M,Lillian Park,Playground,North York,43.79544662005568,-79.41047443923324
719,M3M,Blue Sail Energy Solutions,Business Service,Toronto,43.7314450238841,-79.49378728866577
720,M3M,Roding Park,Baseball Field,,43.728655041194294,-79.49291760986993
721,M4M,District 28,Coworking Space,Toronto,43.65517388160507,-79.34059760137761
722,M4M,Mayfair Racquet and Fitness Clubs,Gym,Toronto,43.65370736853231,-79.33874219198448
723,M4M,Jimmie Simpson Park,Park,Toronto,43.65922968838468,-79.3450629597167
724,M4M,Tim Hortons,Coffee Shop,Toronto,43.6543669,-79.3373594
725,M4M,Showline Studios,Performing Arts Venue,Toronto,43.655998073419916,-79.33473155784823
726,M4M,McCleary Park,Baseball Field,Toronto,43.65211581663814,-79.34086501676951
727,M4M,Beech Nursery,Garden Center,,43.653175554038356,-79.33631589566951
728,M5M,Aroma Espresso Bar,Café,Toronto,43.73597504480755,-79.42039080887425
729,M5M,Sakura Garden,Sushi Restaurant,Toronto,43.73339792581388,-79.41949129828605
730,M5M,Darbar Persian Grill,Restaurant,North York,43.735484,-79.420006
731,M5M,Starbucks,Coffee Shop,Toronto,43.7325643756872,-79.4192305175256
732,M5M,Tim Hortons,Coffee Shop,North York,43.735355956224325,-79.41960454261636
733,M5M,Francobollo,Italian Restaurant,Toronto,43.734556923055784,-79.41954908679143
734,M5M,Drums N Flats,Comfort Food Restaurant,Toronto,43.73503512478632,-79.42003978035157
735,M5M,The Copper Chimney,Indian Restaurant,Toronto,43.73619518432498,-79.42027081330127
736,M5M,Pheasant & Firkin,Pub,Toronto,43.73517255469138,-79.41970208136466
737,M5M,Freshii,Juice Bar,Toronto,43.731582455410454,-79.41910939095219
738,M5M,LCBO,Liquor Store,Toronto,43.73106478660271,-79.41923740055336
739,M5M,Satay on the Road,Thai Restaurant,Toronto,43.735310312009226,-79.41978338676937
740,M5M,Karbouzi Greek Taverna,Greek Restaurant,Toronto,43.7362044620751,-79.42035885441898
741,M5M,Bruno's Fine Food,Butcher,Toronto,43.7366419570093,-79.4198699051871
742,M5M,Dino's No Frills,Grocery Store,Toronto,43.73048664218584,-79.41870350421509
743,M5M,Shoppers Drug Mart,Pharmacy,Toronto,43.73627469604449,-79.41999933309785
744,M5M,Subway,Sandwich Place,Toronto,43.73159539578682,-79.41963959053555
745,M5M,Safari Bar and Grill,American Restaurant,Toronto,43.72905148409205,-79.41810862863923
746,M5M,Il Fornaro,Italian Restaurant,Toronto,43.734073,-79.41987
747,M5M,McDonald's,Fast Food Restaurant,Toronto,43.73259250589356,-79.41966584226944
748,M5M,Pizza Pizza,Pizza Place,Toronto,43.731952,-79.415019
749,M5M,Eggsmart,Breakfast Spot,Toronto,43.734886,-79.419632
750,M5M,Harvey's & Swiss Chalet,Fast Food Restaurant,North York,43.730165663862444,-79.41867411150258
751,M6M,Tim Hortons,Coffee Shop,North York,43.6957213925918,-79.48775097727776
752,M6M,Trethewey Park,Playground,,43.69452081617517,-79.48638589534515
753,M6M,McDonald's,Fast Food Restaurant,Mississauga,43.69377450657849,-79.48008613751588
754,M6M,McDonald's,Fast Food Restaurant,,43.692926495448766,-79.47998177868274
755,M9M,Panino Cappuccino,Café,Toronto,43.7383895,-79.5393467
756,M9M,Tim Hortons,Coffee Shop,Toronto,43.73375733224589,-79.5366146448666
757,M9M,Dollar Tree,Discount Store,North York,43.73918047709298,-79.53900240275159
758,M9M,Mi Pueblo,Latin American Restaurant,Toronto,43.739466575344274,-79.53889811118543
759,M9M,Shell's Food Store,Grocery Store,North York,43.7401206464892,-79.5402264474719
760,M9M,Las Brisas Del Mar,Nightclub,Toronto,43.73636484222052,-79.53489517642417
761,M1N,The Birchcliff,Café,Toronto,43.69166644406541,-79.26453158481682
762,M1N,Birchmount Community Centre,General Entertainment,Toronto,43.69517507509799,-79.26216087070237
763,M1N,Scarborough Gardens,Skating Rink,Toronto,43.6946465192162,-79.26223031725522
764,M1N,Birchmount Stadium,College Stadium,Scarborough,43.695322867712626,-79.26129341125488
765,M2N,The Keg,Steakhouse,Toronto,43.7665789176648,-79.41213141222555
766,M2N,Konjiki Ramen,Ramen Restaurant,Toronto,43.76699771023422,-79.41222209328754
767,M2N,Satay Sate,Indonesian Restaurant,North York,43.76669,-79.4121
768,M2N,Starbucks,Coffee Shop,Toronto,43.7681923488525,-79.41302061080933
769,M2N,Loblaws,Grocery Store,North York,43.768648243223105,-79.41259737496199
770,M2N,Saryo,Café,Toronto,43.76693,-79.41206
771,M2N,Toronto Centre for the Arts,Theater,Toronto,43.766228257307354,-79.41411495208739
772,M2N,MYMY Chicken,Fried Chicken Joint,Toronto,43.76465797243293,-79.41109575340602
773,M2N,Cineplex Cinemas Empress Walk,Movie Theater,Toronto,43.76862539839479,-79.41261307104753
774,M2N,Sushi Moto Sake & Wine Bar,Sushi Restaurant,Toronto,43.76390159157955,-79.41155904521092
775,M2N,Aroma Espresso Bar,Café,North York,43.76944882099181,-79.41308107735675
776,M2N,Mel Lastman Square,Plaza,North York,43.76770145783431,-79.41297541544051
777,M2N,GoodLife Fitness North York Madison Centre,Gym,North York,43.76489546881941,-79.41193614225881
778,M2N,Jack Astor's Bar & Grill,Restaurant,Toronto,43.76709662310871,-79.41226301488
779,M2N,Bake Code 烘焙密碼,Bakery,Toronto,43.763968809039525,-79.41164099097621
780,M2N,Pizzaiolo,Pizza Place,Toronto,43.76428931934003,-79.41177961294926
781,M2N,Michaels,Arts & Crafts Store,Toronto,43.76724487394571,-79.41197372883607
782,M2N,Aura,Lounge,Toronto,43.766012799364795,-79.41081286441447
783,M2N,Starbucks,Coffee Shop,Toronto,43.768627,-79.4131
784,M2N,PetSmart,Pet Store,Toronto,43.769139,-79.412522
785,M2N,Douglas Snow Aquatic Centre,Pool,North York,43.767317139739454,-79.41498164406656
786,M2N,Subway,Sandwich Place,Toronto,43.768175813865255,-79.41367417969296
787,M2N,Union Social Eatery,Restaurant,Toronto,43.76379660470405,-79.4113584939484
788,M2N,Sushi One,Japanese Restaurant,Toronto,43.76441166173842,-79.41187984957911
789,M2N,Baton Rouge,American Restaurant,North York,43.76645494997892,-79.41222941305855
790,M2N,Dairy Queen (Treat),Ice Cream Shop,North York,43.76701557770687,-79.4120009150447
791,M2N,The Fry,Fried Chicken Joint,,43.76299303331066,-79.41144153878865
792,M2N,Empress Walk,Shopping Mall,North York,43.768540252857974,-79.4126707082784
793,M2N,Tim Hortons,Coffee Shop,North York,43.7655556,-79.4122337
794,M2N,Wendy's,Fast Food Restaurant,North York,43.76846127243853,-79.4123771060805
795,M3N,Pho Com Viet Nam,Vietnamese Restaurant,Toronto,43.75663119859895,-79.51833633068185
796,M3N,Shoppers Drug Mart,Pharmacy,North York,43.75622708271816,-79.51591072964472
797,M3N,Pizza Hut,Pizza Place,Toronto,43.75633958118749,-79.51781778764257
798,M3N,KFC,Fast Food Restaurant,North York,43.75654938439709,-79.51904211675189
799,M3N,No Frills,Grocery Store,North York,43.75926044271617,-79.51892671819911
800,M3N,Popeyes Louisiana Kitchen,Fried Chicken Joint,Toronto,43.75660425382002,-79.51604685393343
801,M3N,The Beer Store,Beer Store,North York,43.7560941,-79.5162392
802,M3N,Subway,Sandwich Place,Toronto,43.7564925327839,-79.5182789718356
803,M3N,Tim Hortons,Coffee Shop,North York,43.7561239822748,-79.515263736248
804,M3N,Pizza Pizza,Pizza Place,North York,43.756185976894656,-79.5154595375061
805,M3N,Planet Fitness,Gym / Fitness Center,,43.757538,-79.51961
806,M3N,Jian Hing Supermarket,Grocery Store,Toronto,43.75667320052111,-79.51844367991136
807,M3N,LCBO,Liquor Store,Toronto,43.759256617873106,-79.51945388294175
808,M3N,Dollarama,Discount Store,North York,43.75931883562195,-79.51843269938222
809,M3N,Yorkgate Mall,Shopping Mall,North York,43.75866403784837,-79.51964054966928
810,M3N,Living Well,Caribbean Restaurant,North York,43.756460538385106,-79.51598949881128
811,M3N,Jane Finch Mall,Shopping Mall,Toronto,43.756611889504924,-79.51629147096202
812,M4N,Lawrence Park Ravine,Park,Toronto,43.72696303913755,-79.39438246708775
813,M4N,The Photo School – Toronto,Photography Studio,Toronto,43.730429240438326,-79.38876673579216
814,M6N,Rainhard Brewing,Brewery,Toronto,43.67269006118166,-79.47867903828485
815,M6N,Shacklands Brewing,Brewery,Toronto,43.67295080687277,-79.47864755988121
816,M6N,Modern Sensibility,Furniture / Home Store,Toronto,43.67809164925885,-79.48476433753967
817,M6N,Henrietta Park,Park,Toronto,43.67141626805629,-79.48145926898869
818,M6N,Junction Craft Brewing,Brewery,Toronto,43.67329938917178,-79.47839140892029
819,M6N,The Monkey Vault,Athletics & Sports,Toronto,43.672319023522476,-79.47879537517305
820,M9N,Elm Park,Park,,43.70613889238497,-79.51586870967138
821,M9N,Grattan Park,Park,,43.70622161954314,-79.52170483861298
822,M1P,Calabria Bakery,Bakery,Scarborough,43.7616699583205,-79.26950674263456
823,M1P,Magnotta,Wine Shop,Toronto,43.761333,-79.269139
824,M1P,Roll N Bowl Korean & Japanese Cuisine,Asian Restaurant,Scarborough,43.764656,-79.27101
825,M2P,TD Canada Trust Branch and ATM,Bank,North York,43.7509235,-79.4010039
826,M2P,Tron Electrical and Lighting Control Solutions,Electronics Store,Toronto,43.749366183666105,-79.39720630645752
827,M2P,Tournament Park,Park,Toronto,43.75125720420175,-79.39971685409546
828,M4P,Sherwood Park,Park,Toronto,43.71655100307589,-79.38777567141624
829,M4P,Summerhill Market North,Food & Drink Shop,Toronto,43.71549914910689,-79.39288125988016
830,M4P,Homeway Restaurant & Brunch,Breakfast Spot,Toronto,43.71264120397444,-79.39155655199944
831,M4P,Dogs Off-Leash Area,Dog Run,Toronto,43.71658934061667,-79.38424587249756
832,M4P,Gym,Gym,Toronto,43.71312601210131,-79.39353747528043
833,M4P,Winners,Clothing Store,,43.71323606413252,-79.3938728363979
834,M5P,Kay Gardner Beltline Trail,Trail,Toronto,43.700726252588964,-79.4101006611444
835,M5P,TTC Bus #14 Glencairn,Bus Line,Toronto,43.70022082088619,-79.41027359709935
836,M5P,Gerflor Canada,Home Service,Etobicoke,43.69955814990594,-79.41636800765991
837,M6P,Lithuania Park,Park,Toronto,43.658666653470426,-79.46303844451904
838,M9P,Mayflower Chinese Food,Chinese Restaurant,Toronto,43.69275315666511,-79.53156594082111
839,M9P,Starbucks,Coffee Shop,Toronto,43.69624895488774,-79.533117271768
840,M9P,Subway,Sandwich Place,Toronto,43.69292687319966,-79.5314711469564
841,M9P,Pizza Hut,Pizza Place,Etobicoke,43.69643127748791,-79.53323325309887
842,M9P,Pizza Nova,Pizza Place,Toronto,43.69281687469844,-79.53156995754804
843,M9P,Metro,Supermarket,Etobicoke,43.69141434356751,-79.53114839497418
844,M9P,2 Bros Cuisine,Middle Eastern Restaurant,Toronto,43.69249918005648,-79.53169763088226
845,M9P,Dollarama,Discount Store,Toronto,43.691711261562375,-79.53180600463904
846,M9P,Baskin Robbins,Ice Cream Shop,Toronto,43.69154676061439,-79.53170170483699
847,M1R,Scarborough Garage Door Repair,Auto Garage,Scarborough,43.75128820404063,-79.30150777101517
848,M1R,Warden Ave & Manhattan Dr,Intersection,Toronto,43.751614,-79.29786
849,M1R,Express Convenience,Convenience Store,Toronto,43.754732551782645,-79.29789911186526
850,M2R,Tim Hortons,Coffee Shop,North York,43.7809395,-79.4442308
851,M2R,Antibes Swimming Pool,Pool,Toronto,43.780936,-79.446804
852,M2R,Antibes Park,Park,Toronto,43.77887169410913,-79.44870471954346
853,M2R,Nikken Independent Wellness Consultant,Gym / Fitness Center,North York,43.780405458665726,-79.4483184814453
854,M4R,St. Clements - Yonge Parkette,Park,,43.71206179547874,-79.40425523454469
855,M4R,NTCC Swimming Pool,Gym Pool,Toronto,43.710552812924895,-79.40578561334489
856,M4R,Lytton Park,Playground,,43.714954491867296,-79.4119695364535
857,M4R,Rosalind's Garden Oasis,Garden,Toronto,43.71218888050602,-79.41197784736922
858,M5R,Rose & Sons,American Restaurant,Toronto,43.6756684758828,-79.40361659752443
859,M5R,Ezra's Pound,Café,Toronto,43.67515283323029,-79.40585846415303
860,M5R,Big Crow,BBQ Joint,Toronto,43.675896076491284,-79.40368028354095
861,M5R,Playa Cabana,Mexican Restaurant,Toronto,43.67611179256714,-79.4012790354265
862,M5R,Live Organic Food Bar,Vegetarian / Vegan Restaurant,Toronto,43.67505287052667,-79.40671518307245
863,M5R,Roti Cuisine of India,Indian Restaurant,Toronto,43.67461834990478,-79.40824866273744
864,M5R,Le Paradis,French Restaurant,Toronto,43.67500732033419,-79.40003625111297
865,M5R,Mistura,Italian Restaurant,Toronto,43.67428461619599,-79.398425962694
866,M5R,Madame Boeuf And Flea,Burger Joint,Toronto,43.67524,-79.40662
867,M5R,Haute Coffee,Café,Toronto,43.675817902127925,-79.40279309076072
868,M5R,Pour House,Pub,Toronto,43.675640867179204,-79.40382084040043
869,M5R,Magic Oven,Pizza Place,Toronto,43.6748946772507,-79.40699407078071
870,M5R,Jean Sibelius Square,Park,Toronto,43.67142628683921,-79.40883090368688
871,M5R,Toronto Archives,History Museum,Toronto,43.67644734460629,-79.40750861881347
872,M5R,The Annex Hodgepodge,Sandwich Place,Toronto,43.674975198818274,-79.40654256081908
873,M5R,LCBO,Liquor Store,Toronto,43.675344431726565,-79.40532725232431
874,M5R,Aviv,Jewish Restaurant,Toronto,43.674553,-79.409043
875,M5R,Subway,Sandwich Place,Toronto,43.674965,-79.406868
876,M5R,Tim Hortons,Coffee Shop,Toronto,43.67579963362535,-79.40353178302757
877,M5R,Martino's Pizza,Pizza Place,Toronto,43.67555992434719,-79.40355789179394
878,M5R,Subway,Sandwich Place,Toronto,43.674405254653074,-79.39986257426862
879,M5R,Shoppers Drug Mart,Pharmacy,Toronto,43.674959,-79.407986
880,M5R,Beauty Boutique by Shoppers Drug Mart,Cosmetics Shop,Toronto,43.67471486426238,-79.40777572566179
881,M5R,Super Jet International Coffee Shop,Coffee Shop,Toronto,43.674331761282474,-79.40932490176829
882,M5R,Davenport Garden Centre,Flower Shop,Toronto,43.67585107911928,-79.4018936520866
883,M5R,Figures,American Restaurant,Toronto,43.67379121924397,-79.39757752425066
884,M5R,Blinds To Go,Furniture / Home Store,Toronto,43.674163,-79.398606
885,M5R,Sopra Upper Lounge,Restaurant,Toronto,43.674323824255254,-79.39832776659178
886,M6R,Barque Smokehouse,BBQ Joint,Toronto,43.648056674430094,-79.4495705745465
887,M6R,Pizzeria Defina,Pizza Place,Toronto,43.648722638277675,-79.44985455915354
888,M6R,Mabel's Bakery,Bakery,Toronto,43.648707235576516,-79.44992146507896
889,M6R,The Ace,American Restaurant,Toronto,43.646144199851925,-79.44886018312049
890,M6R,The Mercantile,Gourmet Shop,Toronto,43.64794843787414,-79.44956275902172
891,M6R,Lit Espresso Bar,Coffee Shop,Toronto,43.64584589665229,-79.44882985644458
892,M6R,The Dizzy Gastro Sports Pub,Gastropub,Toronto,43.6483056117907,-79.44964625984929
893,M6R,The Chocolateria,Dessert Shop,Toronto,43.64992822697901,-79.45043667719423
894,M6R,Barque Butcher Bar,Butcher,Toronto,43.64764077822067,-79.44948581202844
895,M6R,Café Polonez,Eastern European Restaurant,Toronto,43.645113109705804,-79.44851660549037
896,M6R,Domani Restaurant & Wine Bar,Italian Restaurant,Toronto,43.649235,-79.450229
897,M6R,Inter Steer,Eastern European Restaurant,Toronto,43.64979631005809,-79.45030983497107
898,M6R,Ed's Real Scoop,Ice Cream Shop,Toronto,43.64493193175704,-79.44846130053051
899,M6R,Sushi On Roncy,Sushi Restaurant,Toronto,43.647862405268434,-79.44949300964225
900,M6R,Cider House,Restaurant,Toronto,43.65068788125521,-79.45068513648656
901,M6R,La Cubana,Cuban Restaurant,Toronto,43.65091223991817,-79.45090936982271
902,M6R,DAVIDsTEA,Tea Room,Toronto,43.647379730216116,-79.44939136505127
903,M6R,Another Story Bookshop,Bookstore,Toronto,43.64854385366879,-79.4498274688279
904,M6R,Revue Cinema,Movie Theater,Toronto,43.65111215463428,-79.4509612383593
905,M6R,Reunion Island Coffee Bar,Coffee Shop,Toronto,43.65046251706493,-79.45060981846792
906,M6R,Extra Butter,Café,,43.64753717441561,-79.44946908275794
907,M6R,De La Mer,Fish Market,Toronto,43.64777348396022,-79.4495822604021
908,M6R,Qi Natural Food,Food & Drink Shop,Toronto,43.64581683069303,-79.44881046692572
909,M6R,A Good Read,Bookstore,Toronto,43.64947021007538,-79.450339
910,M6R,The Westerly,Restaurant,Toronto,43.651195234738395,-79.45091743165031
911,M6R,The Local Pub and Restaurant,Bar,Toronto,43.6510171734011,-79.45091108743782
912,M6R,Aris Place,American Restaurant,Toronto,43.646075591799324,-79.44884027778438
913,M6R,Scout,Gift Shop,Toronto,43.65097043195477,-79.45086621885267
914,M6R,Likely General,Gift Shop,Toronto,43.65062189632695,-79.45063525580188
915,M6R,the Friendly Thai,Thai Restaurant,Toronto,43.64590686300198,-79.4488919470859
916,M9R,Gourmet Express,Chinese Restaurant,Toronto,43.69311138097989,-79.55729392261416
917,M9R,Subway,Sandwich Place,Etobicoke,43.69318424107297,-79.55725158723564
918,M9R,The Beer Store,Beer Store,Etobicoke,43.6933138,-79.5572835
919,M9R,Shoppers Drug Mart,Pharmacy,Etobicoke,43.69329615147781,-79.55714373741019
920,M9R,TD Canada Trust,Bank,Etobicoke,43.6939219,-79.5574106
921,M9R,Pizza Pizza,Pizza Place,Etobicoke,43.69321312231725,-79.55729000271057
922,M9R,TTC Bus 45 Kipling,Bus Line,Toronto,43.69090730623053,-79.55706596374512
923,M9R,Martingrove Fish and Chips,American Restaurant,Toronto,43.690537,-79.561878
924,M9R,Rogers,Mobile Phone Shop,Etobicoke,43.69262,-79.557402
925,M9R,Food Basics,Supermarket,Etobicoke,43.69356062698337,-79.55740524896947
926,M9R,Westway Centre,Shopping Mall,Toronto,43.69342526936401,-79.55758635011445
927,M1S,Panagio's Breakfast & Lunch,Breakfast Spot,Scarborough,43.79237001092506,-79.26020325805978
928,M1S,Commander Arena,Skating Rink,Toronto,43.794867324063404,-79.26798888527924
929,M1S,Ding Tai Fung Shanghai Dim Sum 鼎泰豐,Shanghai Restaurant,Scarborough,43.796615229023466,-79.26984392805066
930,M1S,Commander Badminton,Badminton Court,Scarborough,43.79354608557784,-79.26983515808065
931,M4S,Jules Cafe Patisserie,Dessert Shop,Toronto,43.70413799694304,-79.38841260442167
932,M4S,Marigold Indian Bistro,Indian Restaurant,Toronto,43.702880859375,-79.38800811767578
933,M4S,Thobors Boulangerie Patisserie Café,Café,Toronto,43.704513877453266,-79.38861602551758
934,M4S,June Rowlands Park,Park,Toronto,43.70051698238234,-79.38918866607341
935,M4S,XO Gelato,Dessert Shop,Toronto,43.70517671239303,-79.3887930388649
936,M4S,Florentia Ristorante,Italian Restaurant,Toronto,43.703594,-79.3879846
937,M4S,Bread and Butter,Sandwich Place,Toronto,43.70158248227423,-79.3873587869354
938,M4S,Thai Spicy House,Thai Restaurant,Toronto,43.7019616162845,-79.3875129672506
939,M4S,GoodLife Fitness Toronto Mount Pleasant and Davisville,Gym,Toronto,43.69808672126917,-79.38727435367427
940,M4S,Hazel's Diner,Diner,Toronto,43.70210267511542,-79.3876176468172
941,M4S,Zee Grill,Seafood Restaurant,Toronto,43.70498511291793,-79.38847622354874
942,M4S,Sakae Sushi,Sushi Restaurant,Toronto,43.70494407149989,-79.38870408604551
943,M4S,Starving Artist,Restaurant,Toronto,43.701538,-79.38724
944,M4S,Positano,Italian Restaurant,Toronto,43.704558,-79.38863854
945,M4S,Mastermind Toys,Toy / Game Store,Toronto,43.704839243420075,-79.38854629838522
946,M4S,Apple Tree Farmer's Market,Farmers Market,Toronto,43.70032613903132,-79.38976045544334
947,M4S,Subway,Sandwich Place,Toronto,43.70174172309233,-79.38759973282761
